 ,Image Link,Design Name, ,SKU Code,,Size,UOM,QTY,CP,remarks,CP/QTY,Total CP,SP,Margin,New SKU Name,,Type,,Finish,Color,,Length,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Structures,ST0010,traditional pillars Set of 4,8ft,,1,,,,,,,,Structures,Pillars,Custom Size,NA,NA,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Real flowers,RF0127,chrysanthemum string,4ft,,30,,,,,,,,Flowers,Real,Chrysanthemum,,String,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Real flowers,RF0129,ganneri string,2ft,,15,,,,,,,,Flowers,Real,ganneri,Pink,String,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Real flowers,RF0087,tuberose ilaka  with rose ending,1ft,,45,,,,,,,,Flowers,Real,Tuberose,White,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Real flowers,RF0057,Twigs,,,8,,,,,,,,Flowers,Real,Twig tree,Brown,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Real flowers,RF0001,Kamini (Real),,,10,,,,,,,,Flowers,Real,Kamini,White,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0017,Binding Wire,,,4,,,,,,,,Hardware,Binding Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0018,Fish Wire,,,2,,,,,,,,Hardware,Fish Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0021,Tool kit,,,1,,,,,,,,Hardware,Tool Kit,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0019,GI Wie,,,1,,,,,,,,Hardware,Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0022,broom stick,,,10,,,,,,,,Hardware,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0009,Oasis Brick,,,8,,,,,,,,Hardware,Oasis Brick,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Hardware,HW0001,Black Mesh Net,,,2,,,,,,,,Hardware,Mesh Net,Black,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Structures,ST0060,Labour,,,8,,,,,,,,Structures,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/e82353ef-9077-4c75-8a7e-9a32714c59eb/AF47BC59-A05C-4370-A7CE-569280F20D4E.jpg,,Structures,ST0061,Transportation,,,1,,,,,,,,Structures,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
141,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Platform,PF0009,Platform 1 feet height,24x16,,1,,,,,,,,Platform,custom size,NA,Carpet,skirting,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Platform,PF004,Beige Carpet,24x16,,1,,,,,,,,,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Platform,PF0020,flex skirting,24x16,,1,,,,,,,,,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Structures,ST0054,metal frame 10x4,,,5,,,,,,,,Structures,Frame,Custom Size,NA,metal  ,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Structures,ST0039,pole base 10ft,,,6,,,,,,,,Structures,Pole base,10 Feet,base,NA,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Structures,ST0084,12-16 ft pole column extension,,,4,,,,,,,,Structures,Pole Column,Custom Size,extension,NA,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Fabric,FB0001,Crepe High Quality,,,50,,,,,,,,Fabric,crepe,High quality,plain,peach,multi-use,50,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Props&Accessorie,PA0103,Brass Dia Lamp,2ft,,4,,,,,,,,Props & accessories,Lamp,Brass,natural,2 feet,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Furniture,FU0038,Mandap Chair- 1 seater,,,6,,,,,,,,Furniture,mandap chair (Mane),Antique,NA,1 seater,Cushion,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Real flowers,RF0004,Milky White Rose (Real),,,8,,,,,,,,Flowers,Real,Rose,White,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Real flowers,RF0008,Light Pink Rose (Real),,,15,,,,,,,,Flowers,Real,Rose,Pink,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Real flowers,RF0001,Kamini (Real),,,20,,,,,,,,Flowers,Real,Kamini,White,NA,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Real flowers,RF0151,jasmine string,8ft,,20,,,,,,,,Flowers,Real,Jasmine,,String,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Artificial Flowers,AF0071,Dark Peach Rose,,pc,180,,,,,,,,Flowers,Artificial,Rose,Peach,piece,NA,NA,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0017,Binding Wire,,,4,,,,,,,,Hardware,Binding Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0018,Fish Wire,,,2,,,,,,,,Hardware,Fish Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0021,Tool kit,,,1,,,,,,,,Hardware,Tool Kit,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0019,GI Wie,,,1,,,,,,,,Hardware,Wire,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0022,broom stick,,,10,,,,,,,,Hardware,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0009,Oasis Brick,,,32,,,,,,,,Hardware,Oasis Brick,Standard,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Hardware,HW0001,Black Mesh Net,,,6,,,,,,,,Hardware,Mesh Net,Black,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Structures,ST0060,Labour,,,8,,,,,,,,Structures,,,,,,,,
,https://imageswedding.theweddingcompany.com/bh_prod_bucket/weddings/ideabook/PHOTOGRAPHY/d0bd1c0b-646d-4d06-a93b-e15e6cde9c8a/35AC76BC-05E7-4A7C-9650-40EDC5919935.jpg,,Structures,ST0061,Transportation,,,1,,,,,,,,Structures,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
142,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Platform,PF0009,Platform 1 feet height,12x12,,1,,,,,,,,Platform,12*12 feet,NA,Carpet,skirting,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Platform,PF004,Beige Carpet,12x12,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Platform,PF0020,flex skirting,12x12,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Furniture,FU0018,metal mane,,,2,,,,,,,,Furniture,mandap chair (Mane),NA,metal,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Structures,ST0038,pole base 8ft,,,2,,,,,,,,Structures,Pole base,8 Feet,base,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Structures,ST0025,Frames 8x4,,,2,,,,,,,,Structures,Frame,8 × 4 Feet,NA,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0061,Rectangular MDF Box Standee,2ft,,1,,,,,,,,Props & accessories,Standee,MDF,NA,2 feet,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0355,lotus urli 4ft dia,,,2,,,,,,,,Props & accessories,Urli,NA,Gold,4 feet,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0080,Brass Conical Standee,,,,,,,,,,,Props & accessories,Standee,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0080,Brass Conical Standee,,,,,,,,,,,Props & accessories,Standee,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0080,Brass Conical Standee,,,,,,,,,,,Props & accessories,Standee,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0230,Brass Gangalam,,,2,,,,,,,,Props & accessories,gangalam,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0218,Brass Urli,8inch dia,,2,,,,,,,,Props & accessories,Urli,Brass,natural,8 inches,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Props&Accessorie,PA0265,Cylindrical Pickle Jar (Barni),1ft,,,,,,,,,,Props & accessories,Jar,Ceramic,white,1 feet,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0001,Kamini (Real),,,40,,,,,,,,Flowers,Real,Kamini,White,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0042,Palm Leaves (Real),,,25,,,,,,,,Flowers,Real,Palm,green,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0050,Sunflower,,,3,,,,,,,,Flowers,Real,Sunflower,Yellow,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0045,Marigold Yellow,,kg,4,,,,,,,,Flowers,Real,Marigold,Yellow,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0086,rose petals,,kg,1,,,,,,,,Flowers,Real,Rose,Pink,NA,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0017,White Tuberose Stem (Real),,,2,,,,,,,,Flowers,Real,Tuberose,White,Stem,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Real flowers,RF0060,Marigold Yellow strings,6ft,,4,,,,,,,,Flowers,Real,Marigold,Yellow,String,NA,NA,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0014,Green Oasis Sheet,8x8,,1,,,,,,,,Hardware,Oasis Handle,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0017,Binding Wire,,,2,,,,,,,,Hardware,Binding Wire,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0018,Fish Wire,,,2,,,,,,,,Hardware,Fish Wire,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0021,Tool kit,,,1,,,,,,,,Hardware,Tool Kit,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0019,GI Wie,,,2,,,,,,,,Hardware,Wire,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0022,broom stick,,,8,,,,,,,,Hardware,,,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0009,Oasis Brick,,,6,,,,,,,,Hardware,Oasis Brick,Standard,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Hardware,HW0001,Black Mesh Net,,,2,,,,,,,,Hardware,Mesh Net,Black,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Structures,ST0060,Labour,,,6,,,,,,,,Structures,,,,,,,,
,https://drive.google.com/file/d/1Cyib-irSAx55P9TsxlQyVBHTgzAakljF/view?usp=sharing,,Structures,ST0061,Transportation,,,1,,,,,,,,Structures,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
143,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Platform,PF0009,Platform 1 feet height,12x12,,1,,,,,,,,Platform,12*12 feet,NA,Carpet,skirting,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Platform,PF004,Beige Carpet,12x12,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Platform,PF0020,flex skirting,12x12,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Structures,ST0038,pole base 8ft,,,2,,,,,,,,Structures,Pole base,8 Feet,base,NA,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Structures,ST0025,Frames 8x4,,,2,,,,,,,,Structures,Frame,8 × 4 Feet,NA,NA,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Furniture,FU0007,Vintage Sofa-2 Seater,,,1,,,,,,,,Furniture,sofa,vintage,wood,2 seater,Cushion,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Furniture,FU0025,Wooden Side Table,,,4,,,,,,,,Furniture,side Table,NA,wood,NA,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Furniture,FU0026,Antique Side Table,,,1,,,,,,,,Furniture,side Table,Antique,wood,NA,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Props&Accessorie,PA0281,round bamboo basket  ,,,2,,,,,,,,Props & accessories,Basket / Tokri,Bamboo,brown,NA,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Props&Accessorie,PA0265,Cylindrical Pickle Jar (Barni),,,4,,,,,,,,Props & accessories,Jar,Ceramic,white,NA,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Props&Accessorie,PA0218,Brass Urli,,,4,,,,,,,,Props & accessories,Urli,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Real flowers,RF0001,Kamini (Real),,lot,25,,,,,,,,Flowers,Real,Kamini,White,lot ,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Real flowers,RF0006,Red Rose (Real),,,12,,,,,,,,Flowers,Real,Rose,Red,NA,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Real flowers,RF0046,Marigold Orange,,kgs,8,,,,,,,,Flowers,Real,Marigold,Orange,NA,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Real flowers,RF0086,rose petals,,kgs,1,,,,,,,,Flowers,Real,Rose,Pink,NA,NA,NA,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0014,Green Oasis Sheet,8x8,,1,,,,,,,,Hardware,Oasis Handle,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0017,Binding Wire,,,2,,,,,,,,Hardware,Binding Wire,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0018,Fish Wire,,,2,,,,,,,,Hardware,Fish Wire,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0021,Tool kit,,,1,,,,,,,,Hardware,Tool Kit,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0019,GI Wie,,,1,,,,,,,,Hardware,Wire,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0022,broom stick,,,10,,,,,,,,Hardware,,,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0009,Oasis Brick,,,6,,,,,,,,Hardware,Oasis Brick,Standard,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Hardware,HW0001,Black Mesh Net,,,2,,,,,,,,Hardware,Mesh Net,Black,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Structures,ST0060,Labour,,,8,,,,,,,,Structures,,,,,,,,
,https://drive.google.com/file/d/1SA6F2rXRUBTKw99lYj9cMUi20wy_354c/view?usp=sharing,,Structures,ST0061,Transportation,,,1,,,,,,,,Structures,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
144,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Platform,PF0009,Platform 1 feet height,16x16,,1,,,,,,,,Platform,16*16 feet,NA,Carpet,skirting,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Platform,PF004,Beige Carpet,16x16,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Platform,PF0020,flex skirting,16x16,,1,,,,,,,,,,,,,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Structures,ST0019,Wooden mandap 12X12,,,1,,,,,,,,Structures,Custom STR,12 × 12 Feet,NA,Wood,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Real flowers,RF0127,chrysanthemum string,8ft,,20,,,,,,,,Flowers,Real,Chrysanthemum,,String,NA,NA,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Real flowers,RF0017,White Tuberose Stem (Real),,,6,,,,,,,,Flowers,Real,Tuberose,White,Stem,NA,NA,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Real flowers,RF0060,Marigold Yellow strings,4ft,,85,,,,,,,,Flowers,Real,Marigold,Yellow,String,NA,NA,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Real flowers,RF0093,banana leaf,6ft,,4,,,,,,,,Flowers,Real,Banana Leaf,green,NA,NA,NA,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Real flowers,RF0087,tuberose ilaka  with rose ending,1ft,,100,,,,,,,,Flowers,Real,Tuberose,White,NA,NA,NA,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Props&Accessorie,PA0227,Brass Bowls,1ft dia,,10,,,,,,,,Props & accessories,Bowl,Brass,natural,1 feet,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Props&Accessorie,PA0080,Brass Conical Standee,1ft,,4,,,,,,,,Props & accessories,Standee,Brass,natural,1 feet,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Props&Accessorie,PA0080,Brass Conical Standee,1.5ft,,4,,,,,,,,Props & accessories,Standee,Brass,natural,1.5 feet,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Props&Accessorie,PA0102,Peacock Brass Lamp,,,8,,,,,,,,Props & accessories,Lamp,Brass,natural,NA,,,,
,https://drive.google.com/file/d/1y_phiP9SspoeIKsR6iFSwd8Q3Dkfx1TX/view,,Hardware,HW0017,Binding Wire,,,4,,,,,,,,Hardware,Binding Wire,Standard,,,,,,
